"Straßenschlüssel","Straßenname","Hausnummer","Statistischer Bezirk","Ortsteil"
"02031","Wilhelm-Busch-Straße","36","121","Mockau-Süd"
"02031","Wilhelm-Busch-Straße","38","121","Mockau-Süd"
"02031","Wilhelm-Busch-Straße","42","133","Mockau-Nord"
"03263","Wilhelm-His-Straße","1","322","Probstheida"
"03263","Wilhelm-His-Straße","2","322","Probstheida"
"03263","Wilhelm-His-Straße","3","322","Probstheida"
"03263","Wilhelm-His-Straße","4","322","Probstheida"
"03263","Wilhelm-His-Straße","5","322","Probstheida"
"03263","Wilhelm-His-Straße","6","322","Probstheida"
"03263","Wilhelm-His-Straße","7","322","Probstheida"
"03263","Wilhelm-His-Straße","8","322","Probstheida"
"03263","Wilhelm-His-Straße","9","322","Probstheida"
"04002","Wilhelm-Leuschner-Platz","1","031","Zentrum-Süd"
"04002","Wilhelm-Leuschner-Platz","9","031","Zentrum-Süd"
"04002","Wilhelm-Leuschner-Platz","10","031","Zentrum-Süd"
"04002","Wilhelm-Leuschner-Platz","11","031","Zentrum-Süd"
"04002","Wilhelm-Leuschner-Platz","12","031","Zentrum-Süd"
"04002","Wilhelm-Leuschner-Platz","13","031","Zentrum-Süd"
"02051","Wilhelm-Liebknecht-Platz","3","061","Zentrum-Nord"
"02051","Wilhelm-Liebknecht-Platz","4","061","Zentrum-Nord"
"02051","Wilhelm-Liebknecht-Platz","6","062","Zentrum-Nord"
"02051","Wilhelm-Liebknecht-Platz","7","062","Zentrum-Nord"
"06056","Wilhelm-Michel-Straße","3","532","Großzschocher"
"06056","Wilhelm-Michel-Straße","4","531","Großzschocher"
"06056","Wilhelm-Michel-Straße","5","532","Großzschocher"
"06056","Wilhelm-Michel-Straße","6","531","Großzschocher"
"06056","Wilhelm-Michel-Straße","7","532","Großzschocher"
"06056","Wilhelm-Michel-Straße","8","531","Großzschocher"
"06056","Wilhelm-Michel-Straße","9","532","Großzschocher"
"06056","Wilhelm-Michel-Straße","10","531","Großzschocher"
"06056","Wilhelm-Michel-Straße","11","532","Großzschocher"
"06056","Wilhelm-Michel-Straße","12","531","Großzschocher"
"06056","Wilhelm-Michel-Straße","13","532","Großzschocher"
"06056","Wilhelm-Michel-Straße","14","531","Großzschocher"
"06056","Wilhelm-Michel-Straße","15","532","Großzschocher"
"08343","Wilhelm-Pfennig-Straße","60","832","Lindenthal"
"08343","Wilhelm-Pfennig-Straße","61","832","Lindenthal"
"08343","Wilhelm-Pfennig-Straße","62","832","Lindenthal"
"08343","Wilhelm-Pfennig-Straße","63","832","Lindenthal"
"08343","Wilhelm-Pfennig-Straße","64","832","Lindenthal"
"08343","Wilhelm-Pfennig-Straße","65","832","Lindenthal"
"08343","Wilhelm-Pfennig-Straße","66","832","Lindenthal"
"08343","Wilhelm-Pfennig-Straße","67","832","Lindenthal"
"08343","Wilhelm-Pfennig-Straße","68","832","Lindenthal"
"08343","Wilhelm-Pfennig-Straße","69","832","Lindenthal"
"08343","Wilhelm-Pfennig-Straße","70","832","Lindenthal"
"08343","Wilhelm-Pfennig-Straße","71","832","Lindenthal"
"08343","Wilhelm-Pfennig-Straße","72","832","Lindenthal"
"08343","Wilhelm-Pfennig-Straße","73","832","Lindenthal"
"08343","Wilhelm-Pfennig-Straße","74","832","Lindenthal"
"08064","Wilhelm-Plesse-Straße","1","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","2","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","3","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","4","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","5","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","6","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","6A","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","7","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","8","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","9","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","10","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","11","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","12","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","12B","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","13","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","14","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","15","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","15A","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","16","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","17","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","18","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","19","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","20","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","21","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","22","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","23","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","24","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","25","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","26","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","27","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","28","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","29","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","30","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","31","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","32","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","33","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","34","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","35","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","36","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","37","913","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","38","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","40","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","42","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","44","914","Gohlis-Mitte"
"08064","Wilhelm-Plesse-Straße","46","914","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","1","931","Eutritzsch"
"08018","Wilhelm-Sammet-Straße","1A","931","Eutritzsch"
"08018","Wilhelm-Sammet-Straße","2","931","Eutritzsch"
"08018","Wilhelm-Sammet-Straße","3","931","Eutritzsch"
"08018","Wilhelm-Sammet-Straße","4","931","Eutritzsch"
"08018","Wilhelm-Sammet-Straße","5","931","Eutritzsch"
"08018","Wilhelm-Sammet-Straße","6","931","Eutritzsch"
"08018","Wilhelm-Sammet-Straße","7","931","Eutritzsch"
"08018","Wilhelm-Sammet-Straße","8","931","Eutritzsch"
"08018","Wilhelm-Sammet-Straße","9","931","Eutritzsch"
"08018","Wilhelm-Sammet-Straße","10","931","Eutritzsch"
"08018","Wilhelm-Sammet-Straße","11","931","Eutritzsch"
"08018","Wilhelm-Sammet-Straße","12","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","13","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","14","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","15","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","16","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","17","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","18","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","19","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","20A","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","20B","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","20C","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","21","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","22A","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","22B","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","22C","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","23","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","24A","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","24B","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","24C","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","25","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","26A","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","26B","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","26C","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","27","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","29","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","33","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","35","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","37","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","39","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","41","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","43","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","45","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","47","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","49","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","51","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","53","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","55","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","57","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","59","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","61","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","63","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","65","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","67","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","69","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","71","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","73","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","75","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","77","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","79","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","81","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","83","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","85","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","87","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","89","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","91","917","Gohlis-Mitte"
"08018","Wilhelm-Sammet-Straße","93","917","Gohlis-Mitte"
"05015","Wilhelm-Seyfferth-Straße","2","030","Zentrum-Süd"
"05015","Wilhelm-Seyfferth-Straße","4","030","Zentrum-Süd"
"05120","Wilhelm-Wild-Straße","1","504","Schleußig"
"05120","Wilhelm-Wild-Straße","2","504","Schleußig"
"05120","Wilhelm-Wild-Straße","3","504","Schleußig"
"05120","Wilhelm-Wild-Straße","4","504","Schleußig"
"05120","Wilhelm-Wild-Straße","5","504","Schleußig"
"05120","Wilhelm-Wild-Straße","6","504","Schleußig"
"05120","Wilhelm-Wild-Straße","8","504","Schleußig"
"05120","Wilhelm-Wild-Straße","9","504","Schleußig"
"05120","Wilhelm-Wild-Straße","10","504","Schleußig"
"05120","Wilhelm-Wild-Straße","11","504","Schleußig"
"05120","Wilhelm-Wild-Straße","12","504","Schleußig"
"05120","Wilhelm-Wild-Straße","12A","504","Schleußig"
"05120","Wilhelm-Wild-Straße","12B","504","Schleußig"
"05120","Wilhelm-Wild-Straße","13","504","Schleußig"
"05120","Wilhelm-Wild-Straße","14","504","Schleußig"
"05120","Wilhelm-Wild-Straße","15","504","Schleußig"
"05120","Wilhelm-Wild-Straße","16","504","Schleußig"
"05120","Wilhelm-Wild-Straße","17","504","Schleußig"
"07376","Wilhelm-Winkler-Straße","2","742","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","3","741","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","3A","741","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","5","741","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","7","741","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","8","742","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","16","742","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","18","742","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","20","742","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","21","741","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","21A","741","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","21B","741","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","22","742","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","23","741","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","24","742","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","25","741","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","26","742","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","27","741","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","28","742","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","29","741","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","30","742","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","31","741","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","32","742","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","33","741","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","34","742","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","35","741","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","36","742","Böhlitz-Ehrenberg"
"07376","Wilhelm-Winkler-Straße","37","741","Böhlitz-Ehrenberg"
"02060","Wilhelminenstraße","4","933","Eutritzsch"
"02060","Wilhelminenstraße","5","933","Eutritzsch"
"02060","Wilhelminenstraße","7","933","Eutritzsch"
"02060","Wilhelminenstraße","8","933","Eutritzsch"
"02060","Wilhelminenstraße","9","933","Eutritzsch"
"02060","Wilhelminenstraße","10","933","Eutritzsch"
"02060","Wilhelminenstraße","11","933","Eutritzsch"
"02060","Wilhelminenstraße","12","933","Eutritzsch"
"02060","Wilhelminenstraße","13","933","Eutritzsch"
"02060","Wilhelminenstraße","14","933","Eutritzsch"
"02060","Wilhelminenstraße","15","933","Eutritzsch"
"02060","Wilhelminenstraße","16","933","Eutritzsch"
"02060","Wilhelminenstraße","17","933","Eutritzsch"
"02060","Wilhelminenstraße","18","933","Eutritzsch"
"02060","Wilhelminenstraße","19","933","Eutritzsch"
"02060","Wilhelminenstraße","20","933","Eutritzsch"
"02060","Wilhelminenstraße","22","933","Eutritzsch"
"02060","Wilhelminenstraße","23","933","Eutritzsch"
"02060","Wilhelminenstraße","25","933","Eutritzsch"
"02060","Wilhelminenstraße","26","933","Eutritzsch"
"02060","Wilhelminenstraße","27","933","Eutritzsch"
"02060","Wilhelminenstraße","28","933","Eutritzsch"
"02060","Wilhelminenstraße","29","933","Eutritzsch"
"02060","Wilhelminenstraße","31","933","Eutritzsch"
"02060","Wilhelminenstraße","32","933","Eutritzsch"
"02060","Wilhelminenstraße","33","933","Eutritzsch"
"02060","Wilhelminenstraße","34","933","Eutritzsch"
"02060","Wilhelminenstraße","35","933","Eutritzsch"
"02060","Wilhelminenstraße","36","933","Eutritzsch"
"02060","Wilhelminenstraße","38","933","Eutritzsch"
"08369","Wilhelmstraße","1","832","Lindenthal"
"08369","Wilhelmstraße","2","832","Lindenthal"
"08369","Wilhelmstraße","3","832","Lindenthal"
"08369","Wilhelmstraße","3A","832","Lindenthal"
"08369","Wilhelmstraße","4","832","Lindenthal"
"08369","Wilhelmstraße","5","832","Lindenthal"
"08369","Wilhelmstraße","7","832","Lindenthal"
"08369","Wilhelmstraße","8","832","Lindenthal"
"08369","Wilhelmstraße","9","832","Lindenthal"
"08369","Wilhelmstraße","10","832","Lindenthal"
"08369","Wilhelmstraße","11","832","Lindenthal"
"08369","Wilhelmstraße","11A","832","Lindenthal"
"08369","Wilhelmstraße","12","832","Lindenthal"
"08369","Wilhelmstraße","13","832","Lindenthal"
"08369","Wilhelmstraße","15","832","Lindenthal"
"08369","Wilhelmstraße","16","832","Lindenthal"
"08369","Wilhelmstraße","17","832","Lindenthal"
"08369","Wilhelmstraße","18","832","Lindenthal"
"08369","Wilhelmstraße","20","832","Lindenthal"
"08185","Willi-Bredel-Straße","1","433","Lößnig"
"08185","Willi-Bredel-Straße","3","433","Lößnig"
"08185","Willi-Bredel-Straße","5","433","Lößnig"
"08185","Willi-Bredel-Straße","7","433","Lößnig"
"08185","Willi-Bredel-Straße","9","433","Lößnig"
"08185","Willi-Bredel-Straße","10","432","Lößnig"
"08185","Willi-Bredel-Straße","11","433","Lößnig"
"08185","Willi-Bredel-Straße","12","432","Lößnig"
"08185","Willi-Bredel-Straße","14","432","Lößnig"
"08185","Willi-Bredel-Straße","15","433","Lößnig"
"08185","Willi-Bredel-Straße","16","432","Lößnig"
"08185","Willi-Bredel-Straße","18","432","Lößnig"
"07104","William-Zipperer-Straße","1","714","Altlindenau"
"07104","William-Zipperer-Straße","2","714","Altlindenau"
"07104","William-Zipperer-Straße","3","714","Altlindenau"
"07104","William-Zipperer-Straße","4","714","Altlindenau"
"07104","William-Zipperer-Straße","5","714","Altlindenau"
"07104","William-Zipperer-Straße","9","714","Altlindenau"
"07104","William-Zipperer-Straße","10","714","Altlindenau"
"07104","William-Zipperer-Straße","11","714","Altlindenau"
"07104","William-Zipperer-Straße","12","714","Altlindenau"
"07104","William-Zipperer-Straße","13","714","Altlindenau"
"07104","William-Zipperer-Straße","14","714","Altlindenau"
"07104","William-Zipperer-Straße","15","714","Altlindenau"
"07104","William-Zipperer-Straße","15A","714","Altlindenau"
"07104","William-Zipperer-Straße","15B","714","Altlindenau"
"07104","William-Zipperer-Straße","15C","714","Altlindenau"
"07104","William-Zipperer-Straße","15D","714","Altlindenau"
"07104","William-Zipperer-Straße","15E","714","Altlindenau"
"07104","William-Zipperer-Straße","16","714","Altlindenau"
"07104","William-Zipperer-Straße","17","714","Altlindenau"
"07104","William-Zipperer-Straße","17A","714","Altlindenau"
"07104","William-Zipperer-Straße","18","714","Altlindenau"
"07104","William-Zipperer-Straße","19","714","Altlindenau"
"07104","William-Zipperer-Straße","20","714","Altlindenau"
"07104","William-Zipperer-Straße","22","714","Altlindenau"
"07104","William-Zipperer-Straße","25","712","Altlindenau"
"07104","William-Zipperer-Straße","27","712","Altlindenau"
"07104","William-Zipperer-Straße","28","714","Altlindenau"
"07104","William-Zipperer-Straße","29","712","Altlindenau"
"07104","William-Zipperer-Straße","30","714","Altlindenau"
"07104","William-Zipperer-Straße","31","712","Altlindenau"
"07104","William-Zipperer-Straße","32","714","Altlindenau"
"07104","William-Zipperer-Straße","33","712","Altlindenau"
"07104","William-Zipperer-Straße","34","714","Altlindenau"
"07104","William-Zipperer-Straße","35","712","Altlindenau"
"07104","William-Zipperer-Straße","36","713","Altlindenau"
"07104","William-Zipperer-Straße","37","712","Altlindenau"
"07104","William-Zipperer-Straße","37A","712","Altlindenau"
"07104","William-Zipperer-Straße","38","713","Altlindenau"
"07104","William-Zipperer-Straße","39","712","Altlindenau"
"07104","William-Zipperer-Straße","40","713","Altlindenau"
"07104","William-Zipperer-Straße","41","712","Altlindenau"
"07104","William-Zipperer-Straße","42","713","Altlindenau"
"07104","William-Zipperer-Straße","44","713","Altlindenau"
"07104","William-Zipperer-Straße","45","712","Altlindenau"
"07104","William-Zipperer-Straße","46","713","Altlindenau"
"07104","William-Zipperer-Straße","47","712","Altlindenau"
"07104","William-Zipperer-Straße","48","713","Altlindenau"
"07104","William-Zipperer-Straße","48A","713","Altlindenau"
"07104","William-Zipperer-Straße","49","712","Altlindenau"
"07104","William-Zipperer-Straße","50","713","Altlindenau"
"07104","William-Zipperer-Straße","51","712","Altlindenau"
"07104","William-Zipperer-Straße","52","713","Altlindenau"
"07104","William-Zipperer-Straße","53","712","Altlindenau"
"07104","William-Zipperer-Straße","54","713","Altlindenau"
"07104","William-Zipperer-Straße","55","712","Altlindenau"
"07104","William-Zipperer-Straße","56","713","Altlindenau"
"07104","William-Zipperer-Straße","57","711","Altlindenau"
"07104","William-Zipperer-Straße","58","713","Altlindenau"
"07104","William-Zipperer-Straße","59","711","Altlindenau"
