st_transform,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,strasse_name,strasse_schluessel,id,reinigungsklasse,fahrbahnwinterdienst,laenge,kehrmeter,kehrmeter_pro_jahr
"MULTILINESTRING ((12.043687 54.139646,12.04208 54.139612,12.041448 54.139608,12.041216 54.139627,12.041027 54.139672,12.040738 54.139761,12.040408 54.139874,12.040558 54.14001,12.040606 54.140038,12.04069 54.140054,12.041062 54.140049,12.042431 54.140054,12.042957 54.140044),(12.036849 54.140045,12.037175 54.140046,12.039305 54.140048,12.039727 54.140042,12.040019 54.139993,12.040408 54.139874))",09e79cd3-1d17-4b41-90d6-eee660847926,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lichtenhäger Chaussee,"06590",0000006590-001,6,A,634.41,1467.14,76291.1
"MULTILINESTRING ((12.115656 54.084712,12.116379 54.084858,12.117975 54.08529,12.119452 54.085702,12.120456 54.085969,12.120733 54.085991,12.121013 54.085961,12.121299 54.085897,12.121597 54.085758,12.121936 54.085594,12.122295 54.085461,12.122588 54.085385,12.122948 54.085333,12.123277 54.085312,12.123585 54.085323,12.12463 54.085453,12.12516 54.085524,12.126046 54.085628))",c379d6bd-b4a7-4fc1-bec8-1766e21cd08f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Arnold-Bernhard-Str.,"12500",0000012500-001,5,A,734.13,1697.75,264848.85
"MULTILINESTRING ((12.07254 54.128745,12.07201 54.129052,12.071735 54.12924,12.07157 54.129383,12.071445 54.129559,12.071382 54.129743,12.07136 54.131257,12.071328 54.131387,12.07125 54.131491,12.071104 54.131616,12.070891 54.131718,12.070634 54.131787,12.070437 54.131821,12.070249 54.131828,12.069994 54.131824,12.068053 54.131823,12.067707 54.131806,12.067495 54.131761,12.067298 54.131698,12.067088 54.131608,12.066908 54.131476,12.066826 54.131365,12.066774 54.131276,12.066728 54.131152,12.066717 54.13104,12.066779 54.130723,12.067018 54.129829,12.067273 54.128918,12.067428 54.128442,12.067638 54.127918,12.067797 54.127585,12.067984 54.127327,12.068144 54.127171,12.068395 54.126994,12.06899 54.126748,12.069772 54.126447),(12.067428 54.128442,12.067875 54.128468,12.06836 54.128469,12.069376 54.12846,12.069458 54.12846,12.069554 54.128458,12.069623 54.128455,12.069702 54.128448,12.069744 54.128427,12.069759 54.128393,12.06975 54.128363,12.069701 54.12834,12.069643 54.128331,12.069566 54.128344,12.069513 54.128371,12.069461 54.128406,12.069376 54.12846),(12.06899 54.126748,12.06932 54.126912,12.069696 54.127105,12.069993 54.127339,12.070484 54.127971,12.071167 54.128831,12.071421 54.129065,12.071552 54.129161,12.071737 54.129237))",d9b9fcad-9e0e-45eb-8767-2d8b21c6739d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stephan-Jantzen-Ring,"08730",0000008730-001,6,A,1798.41,4159.00,216268.15
"MULTILINESTRING ((12.11442 54.104518,12.113449 54.104194,12.113444 54.103942,12.112242 54.103807),(12.114984 54.10386,12.113444 54.103942))",9aefec6a-72fc-4915-a02f-cb0e303ee380,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Klaus-Groth-Str.,"05980",0000005980-001,7,C,282.30,652.85,16974.02
"MULTILINESTRING ((12.07138 54.099579,12.072786 54.099598,12.072804 54.100001,12.072824 54.100321,12.072836 54.100537,12.072847 54.10088,12.072896 54.101248,12.073016 54.101802),(12.07276 54.099068,12.072786 54.099598),(12.072858 54.10053,12.073658 54.100519,12.073648 54.100313))",cd04535f-3b96-4f63-ba5e-aca599e179ba,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Conrad-Blenkle-Str.,"01730",0000001730-001,6,B,472.33,1092.31,56800.14
"MULTILINESTRING ((12.085838 54.177144,12.085599 54.177951,12.085396 54.178651,12.085376 54.178705,12.085027 54.179846))",1c8b7a84-0107-4bc2-b8fd-501290397e0e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Friedrich-Franz-Str.,"02580",0000002580-001,6,C,305.40,706.27,36725.94
"MULTILINESTRING ((12.076177 54.119052,12.076332 54.1189,12.076086 54.119011),(12.076332 54.1189,12.076295 54.1187,12.076236 54.118483,12.076196 54.118301,12.076163 54.118086),(12.076163 54.118086,12.076075 54.117634,12.076053 54.117427,12.076043 54.117257,12.076086 54.117103,12.076107 54.116958,12.076158 54.116845,12.07626 54.116642,12.076442 54.116396),(12.076442 54.116396,12.076547 54.116223,12.076721 54.116043,12.076898 54.115888,12.077091 54.115727,12.077349 54.115484,12.077574 54.115275,12.077875 54.114982,12.078108 54.114753),(12.078108 54.114753,12.078312 54.114572,12.07855 54.114339,12.078682 54.114194,12.07884 54.114069,12.079039 54.113974,12.079301 54.113858,12.079535 54.113808,12.079811 54.11375,12.079972 54.113723,12.080044 54.113622,12.080055 54.113518),(12.080055 54.113518,12.08013 54.113199,12.080246 54.112948,12.080393 54.11269,12.080535 54.112511,12.080718 54.11232,12.081099 54.112044,12.081445 54.111767,12.081361 54.111665,12.081056 54.111371),(12.081056 54.111371,12.081077 54.111234,12.081249 54.111146,12.081474 54.111168,12.081581 54.111232,12.081565 54.111353,12.081455 54.111463,12.081353 54.111542,12.081361 54.111619,12.081528 54.111728,12.082134 54.111284,12.082499 54.111028),(12.082552 54.111059,12.082155 54.111383,12.081463 54.111836,12.081056 54.112135,12.080742 54.112345,12.080495 54.112613,12.080323 54.112885,12.080213 54.113157,12.080128 54.113437,12.080117 54.113594,12.08012 54.113691),(12.079849 54.113814,12.079535 54.113874,12.079049 54.114047,12.078851 54.114177),(12.078851 54.114177,12.078612 54.114375,12.078387 54.11457,12.078215 54.114729,12.077867 54.115076,12.077582 54.115337),(12.077582 54.115337,12.077424 54.115507,12.07722 54.115688,12.076837 54.11607),(12.076837 54.11607,12.076638 54.116296,12.07645 54.116554,12.076287 54.116756,12.076244 54.116818,12.076177 54.116949,12.076115 54.117224,12.076112 54.117369),(12.076112 54.117369,12.076145 54.117567,12.076163 54.11777,12.076212 54.118004,12.076246 54.118241,12.07633 54.118444,12.076399 54.1187,12.076453 54.118887,12.076461 54.118999,12.076327 54.119136))",bde4f5bb-70ef-45b7-8e45-38370d9b9f87,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Marieneher Str.,"00390",0000000390-001,6,A,2250.31,5204.07,270611.48
"MULTILINESTRING ((12.101281 54.173554,12.101276 54.173473,12.101294 54.172593))",be3ec823-71dd-4520-9f78-e3ba1d332b1f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Vormann-Stüve-Weg,"12730",0000012730-001,7,B,106.98,247.40,6432.45
"MULTILINESTRING ((12.138172 54.078278,12.139556 54.07793,12.140569 54.077669,12.141827 54.077365))",2fd9d4aa-a1cb-4917-ad12-d6fbd46c85b8,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Dehmelstr.,"01790",0000001790-001,6,C,259.94,601.14,31259.14
"MULTILINESTRING ((12.038725 54.167436,12.040204 54.167085,12.04102 54.166946,12.041792 54.166896,12.043722 54.166695,12.044923 54.166733,12.045953 54.166934,12.046768 54.167072,12.047347 54.167173,12.047476 54.167072,12.047411 54.166934,12.047154 54.166921),(12.046639 54.16705,12.047154 54.166921,12.047154 54.166921))",5c856a5c-d4a9-47d5-9fec-7b48a762ec58,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Streuwiesenweg,"08840",0000008840-001,6,B,666.20,1540.65,80114.01
"MULTILINESTRING ((12.135173 54.077268,12.135256 54.077312,12.135292 54.077363,12.135304 54.077479,12.135343 54.078331),(12.13488 54.077105,12.135173 54.077268))",2c144aea-ff9d-4688-8913-76e75ad77496,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lindenbergstr.,"06620",0000006620-001,6,C,147.67,341.50,17758.09
"MULTILINESTRING ((12.143034 54.090897,12.142616 54.090655,12.141226 54.090095),(12.143099 54.090809,12.142873 54.090721,12.142689 54.090697,12.142689 54.090697))",9cd8fb7e-3ee9-46fb-bcb4-31cf173fe383,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Krämerstr.,"06210",0000006210-001,5,A,178.72,413.31,64476.03
"MULTILINESTRING ((12.137346 54.106647,12.137707 54.106749,12.138045 54.106812,12.138616 54.106879,12.139066 54.106915,12.139501 54.106925,12.139863 54.106891,12.14027 54.106819,12.140669 54.106724,12.140974 54.106625,12.141227 54.106519,12.141515 54.106365,12.141853 54.106137,12.141967 54.106041,12.142106 54.105904,12.142242 54.105745,12.142346 54.105575,12.142497 54.10531,12.142675 54.105002,12.142865 54.104654,12.143089 54.104327,12.14327 54.104148,12.143497 54.103974,12.143828 54.103767,12.144222 54.103595,12.144765 54.103428,12.145383 54.103309,12.146458 54.103087,12.147132 54.102942,12.148553 54.102634,12.149206 54.102492,12.149582 54.102376,12.150138 54.102174,12.150412 54.102068,12.150727 54.101938,12.15115 54.101762,12.151784 54.101518,12.15226 54.101357,12.152795 54.101148,12.153611 54.100828,12.154062 54.100653,12.154876 54.10034,12.155717 54.100031,12.156015 54.09991,12.156269 54.099784,12.156442 54.099665,12.156667 54.099396,12.157041 54.098334,12.15744 54.097194,12.157564 54.096839,12.15776 54.096276,12.157863 54.09598,12.157924 54.095785,12.157957 54.095389,12.157964 54.094563,12.157966 54.093941,12.15795 54.09378,12.157926 54.093651,12.15789 54.093525,12.157778 54.093326,12.157678 54.093184,12.157589 54.093072,12.157387 54.092877,12.156968 54.092524,12.156847 54.092436,12.156741 54.09234,12.156728 54.092257))",f3a04910-ec70-40da-8024-a86ceb112a30,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Dierkower Damm,"01820",0000001820-001,6,A,2433.05,5626.67,292586.91
"MULTILINESTRING ((12.138887 54.079286,12.137546 54.079528,12.136714 54.079676,12.136242 54.079764,12.135979 54.079824,12.13592 54.079858))",6a46e12b-d110-42e6-b2e4-eee6b650ab65,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Koch-Gotha-Str.,"06130",0000006130-001,6,C,204.99,474.06,24651.11
"MULTILINESTRING ((12.131037 54.082555,12.131471 54.084094))",c9a0a968-2c19-4230-abbb-4cc98efe3681,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Zelckstr.,"09910",0000009910-001,6,C,173.65,401.58,20882.32
"MULTILINESTRING ((12.090597 54.093161,12.091019 54.09333,12.092096 54.093754,12.093178 54.09416))",654d9cd4-798d-4938-bd5f-1209423efd31,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lortzingstr.,"06720",0000006720-001,6,C,202.22,467.65,24318.01
"MULTILINESTRING ((12.154098 54.111575,12.153862 54.111405,12.153765 54.111518,12.154419 54.111641,12.154806 54.111625,12.155288 54.111499,12.155508 54.111402,12.155433 54.111301,12.155868 54.111174,12.156626 54.110946,12.156697 54.110943,12.156764 54.110923,12.156858 54.110875,12.156933 54.110772,12.15667 54.110714,12.156624 54.110786,12.156584 54.110842,12.156605 54.110951),(12.15575 54.111204,12.156885 54.112524))",531a0138-78d3-4539-8e77-ca9172fac119,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Zum Lebensbaum,"09980",0000009980-001,6,C,501.71,1160.25,60333.24
"MULTILINESTRING ((12.13592 54.089474,12.135992 54.089055,12.135995 54.088999,12.136119 54.088433))",4358db06-8361-461c-953c-091e856877ac,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Eselföterstr.,"02260",0000002260-001,4,A,116.63,269.72,42076.09
"MULTILINESTRING ((12.117439 54.065551,12.11901 54.065588,12.119764 54.065623,12.120493 54.06567,12.120644 54.065672,12.121133 54.065659,12.121804 54.065635,12.121695 54.064781,12.121514 54.064714,12.121431 54.064664,12.121405 54.064616,12.121422 54.064569,12.12148 54.064521,12.121574 54.064504,12.121671 54.064501,12.121763 54.06453,12.121811 54.064583,12.121809 54.064645,12.121772 54.0647,12.121701 54.064778),(12.121804 54.065635,12.121902 54.065652,12.121952 54.065692,12.121979 54.065743,12.122002 54.065903,12.122053 54.066343,12.123948 54.066273),(12.122053 54.066343,12.12217 54.067294))",00dbd9cb-7f70-43b6-809f-b354526ed71d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lomonossowstr.,"06700",0000006700-001,6,A,786.28,1818.35,94554.26
"MULTILINESTRING ((12.157989 54.111293,12.158596 54.111969),(12.157989 54.111293,12.157841 54.111242,12.157771 54.111157,12.157978 54.11109,12.158061 54.111175,12.158006 54.111312))",b4d8bbb2-ca86-4f14-9f8c-e955885397b1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Zum Sonnenhof,"10000",0000010000-001,6,C,148.84,344.21,17898.78
"MULTILINESTRING ((12.140512 54.075527,12.141203 54.076413),(12.141443 54.076714,12.141203 54.076413))",72f844a3-07b8-4eb7-9cfa-43e8757f68cc,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Puschkinplatz,"07750",0000007750-001,6,A,145.50,336.48,17497.13
"MULTILINESTRING ((12.111326 54.086493,12.110494 54.085559,12.110246 54.0853,12.109685 54.084698))",60881b6f-3605-452b-ad9a-e0a94b1763d5,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Arno-Holz-Str.,"00880",0000000880-001,6,C,226.85,524.61,27279.89
"MULTILINESTRING ((12.052336 54.140512,12.052335 54.140975,12.052318 54.141437,12.052318 54.141907,12.052295 54.142371,12.052286 54.142846))",f8462bf2-9006-4146-a64e-18243c3794ee,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Verbindungsstr.,"09230",0000009230-001,6,C,259.84,600.91,31247.11
"MULTILINESTRING ((12.0963035650494 54.0889842437243,12.0965766211897 54.0889036167011,12.0974012588579 54.0886506769765))",8346284b-2a0a-4f63-a185-62fd20a370ca,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Braunschweiger Str.,"01560",0000001560-001,6,C,80.86,187.00,9723.84
"MULTILINESTRING ((12.140762 54.123766,12.13809 54.121357))",23048f2f-d9f4-49d0-b0dc-c4d5525639b2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hafenbahnweg,"03250",0000003250-002,,B,320.04,740.12,
"MULTILINESTRING ((12.120493 54.06567,12.120523 54.065987,12.120713 54.067384))",46f284d9-d025-484b-9257-77cd71415147,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Louis-Pasteur-Str.,"06730",0000006730-001,6,C,191.34,442.49,23009.63
"MULTILINESTRING ((12.086734 54.170174,12.086743 54.170247,12.086202 54.170699,12.086241 54.170757,12.088437 54.171696,12.088583 54.171712,12.088712 54.171664,12.089441 54.171028))",2bb65300-b656-4279-9572-5d26c854a4bd,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Wendebecken,"13960",0000013960-001,7,C,359.03,830.29,21587.61
"MULTILINESTRING ((12.118834 54.069922,12.118936 54.07093,12.118964 54.071024,12.119037 54.071103,12.11915 54.071183,12.119437 54.071306,12.12024 54.071623,12.120823 54.071896,12.121242 54.072109,12.121396 54.07219,12.121811 54.072426,12.122231 54.072692,12.122554 54.072913,12.123009 54.073262,12.123249 54.073474,12.12347 54.073672,12.123909 54.074171,12.124298 54.074698),(12.119037 54.071103,12.118484 54.071389))",0f138119-74ae-401a-bb85-dd3a6bb46320,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ziolkowskistr.,"09920",0000009920-001,6,A,718.73,1662.13,86431.02
"MULTILINESTRING ((12.061165 54.123843,12.061141 54.123959,12.061123 54.12413,12.061142 54.124234,12.061181 54.124315,12.061483 54.124634,12.061935 54.125082,12.061996 54.125203,12.061998 54.125323,12.06191 54.125895))",5157cc40-5c26-43d6-8384-0f0096302abe,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Nordahl-Grieg-Str.,"07310",0000007310-001,6,C,243.02,562.01,29224.42
"MULTILINESTRING ((12.153471 54.128522,12.153605 54.128474,12.153755 54.128454,12.157246 54.128451,12.159497 54.128439,12.162938 54.128439,12.16475 54.128447,12.165816 54.128432))",5bf9fd9c-a417-4f4d-8fbe-172b3557d0ff,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Liepengraben,"10390",0000010390-001,7,B,808.84,1870.52,48633.61
"MULTILINESTRING ((12.06669 54.095046,12.066733 54.094669,12.066937 54.094241,12.067258 54.09387,12.067784 54.093411,12.068085 54.093253,12.068267 54.093178,12.069361 54.093222))",576ec57c-4e1e-4e31-86fa-666f35e289fc,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Alfred-Schulze-Str.,"00200",0000000200-001,6,C,312.17,721.92,37540.07
"MULTILINESTRING ((12.132704 54.081268,12.130324 54.081621,12.12873 54.081853,12.128165 54.081938))",92e27b45-48a2-40ba-ab54-5857fb42a23a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Herderstr.,"03500",0000003500-001,6,C,306.29,708.33,36832.97
"MULTILINESTRING ((12.136693 54.087467,12.137371 54.087681,12.138045 54.087894))",1ff910dc-a64c-4815-a74f-b352fafca3cd,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rostocker Heide,"08070",0000008070-001,4,B,100.43,232.25,36231.69
"MULTILINESTRING ((12.052642 54.124632,12.051869 54.124644,12.051054 54.124531,12.050068 54.12433,12.048781 54.124078,12.048223 54.123839,12.04758 54.123726,12.047151 54.123726,12.045435 54.124103,12.044641 54.124242,12.043955 54.124367,12.042947 54.12438,12.040115 54.124486,12.03734 54.124569,12.035345 54.124619,12.033071 54.124669),(12.050068 54.12433,12.050287 54.122919))",d00b9c06-a8bf-4a1a-a86f-035a4fb19763,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Theodor-Körner-Str.,"12080",0000012080-001,6,B,1470.47,3400.61,176831.66
"MULTILINESTRING ((12.103759 54.173659,12.10372 54.17362,12.103699 54.173584,12.102887 54.171811,12.102752 54.171532,12.102697 54.171477,12.102645 54.171439,12.102567 54.171412,12.101612 54.171243,12.101556 54.171224,12.101487 54.171195,12.101429 54.17113,12.101416 54.17108,12.101427 54.171027,12.101458 54.170989,12.102101 54.170463,12.102352 54.170241,12.102455 54.170153,12.102504 54.170094))",f9d6d258-3e06-4c47-a58c-bf3b5d4268d0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kapitän-Kraeplin-Weg,"12710",0000012710-001,7,B,484.59,1120.66,29137.23
